"","X1999.09.13_NDVI","X2002.08.20_NDVI","CLC06","CLC06_p_lato","odl_od_morza","InsCalk_1999.09","InsCalk_2002.08","s1","s2"
"17005",0.377778,0.446429,231,3,5388.65478,48.162724,63.953766,470520,5974980
"17006",0.5,0.404255,231,3,5442.9126,48.230362,64.0783,470670,5974980
"17007",0.459016,0.447619,231,3,5435.96338,48.230659,64.079193,470820,5974980
"17008",0.410072,0.459459,231,3,5530.83154,48.227421,64.07486,470970,5974980
"17009",0.41844,0.452991,231,3,5484.99756,48.227722,64.07486,471120,5974980
"17010",0.40146,0.446429,231,3,5582.90234,48.227722,64.075531,471270,5974980
"17011",0.414966,0.46087,231,3,5615.45166,48.22802,64.07531,471420,5974980
"17012",0.436242,0.486726,231,3,5721.19727,48.226795,64.075531,471570,5974980
"17013",0.450382,0.5,231,3,5733.84668,48.226791,64.075081,471720,5974980
"17014",0.477707,0.45614,231,3,5822.31934,48.227089,64.075531,471870,5974980
"17015",0.452055,0.469027,231,3,5842.30273,48.227699,64.075302,472020,5974980
"17016",0.354331,0.428571,231,3,5984.68066,48.491871,64.537994,472170,5974980
"17017",0.4,0.294118,231,3,5970.67822,48.230923,64.678963,472320,5974980
"17018",0.382353,0.333333,231,3,6024.92334,48.231228,64.078957,472470,5974980
"17019",0.464789,0.433628,231,3,6174.82813,48.145363,64.066879,472620,5974980
"17020",0.422535,0.423423,231,3,6225.70459,48.223534,64.07119,472770,5974980
"17021",0.414286,0.371429,231,3,6198.90332,48.224754,64.07164,472920,5974980
"17022",0.383459,0.425926,231,3,6372.79395,48.172729,64.029541,473070,5974980
"17023",0.457364,0.512195,231,3,6453.97559,48.227974,64.075523,473220,5974980
"17024",0.451852,0.451327,231,3,6430.99512,48.223816,64.071182,473370,5974980
"17025",0.466667,0.45614,231,3,6586.34961,48.223816,64.07119,473520,5974980
"17026",0.442857,0.351852,231,3,6574.38232,48.224117,64.071404,473670,5974980
"17027",0.404255,0.357798,231,3,6669.04785,48.448566,64.453636,473820,5974980
"17028",0.438356,0.373913,231,3,6762.72119,48.227348,64.075287,473970,5974980
"17029",-0.013158,0.471074,231,3,6835.91992,48.22673,64.074615,474120,5974980
"17030",-0.013514,0.055556,211,3,6857.67432,48.215801,64.079178,474270,5974980
"17031",0.277311,0.094017,211,3,6914.6582,48.234409,64.082832,474420,5974980
"17032",0.140845,0.105263,211,3,7044.125,48.637005,63.432678,474570,5974980
"17033",0.254545,0.272727,211,3,7161.89941,48.891899,64.073372,474720,5974980
